,config,type,scheduling,modulation,periodicity,bias,modem,iteration,index,throughput,latency
352,FS-16QAM-10-slot-BAL,UL,FS,16QAM,10,BAL,3,1,22,9.79,
353,FS-16QAM-10-slot-BAL,UL,FS,16QAM,10,BAL,3,1,23,9.89,
354,FS-16QAM-10-slot-BAL,UL,FS,16QAM,10,BAL,3,1,24,9.93,
355,FS-16QAM-10-slot-BAL,UL,FS,16QAM,10,BAL,3,1,25,9.77,
356,FS-16QAM-10-slot-BAL,UL,FS,16QAM,10,BAL,3,1,26,7.9,
357,FS-16QAM-10-slot-BAL,UL,FS,16QAM,10,BAL,3,1,27,9.78,
358,FS-16QAM-10-slot-BAL,UL,FS,16QAM,10,BAL,3,1,28,9.79,
359,FS-16QAM-10-slot-BAL,UL,FS,16QAM,10,BAL,3,1,29,9.78,
365,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,5,13.3,
366,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,6,13.3,
367,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,7,13.4,
368,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,8,13.3,
369,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,9,13.3,
370,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,10,13.4,
371,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,11,13.3,
372,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,12,13.3,
373,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,13,13.3,
374,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,14,13.3,
375,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,15,13.3,
376,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,16,13.4,
377,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,17,13.3,
378,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,18,13.3,
379,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,19,13.4,
380,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,20,13.3,
381,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,21,13.3,
382,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,22,13.3,
383,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,23,13.3,
384,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,24,13.3,
385,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,25,13.3,
386,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,26,13.3,
387,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,27,13.3,
388,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,28,13.4,
389,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,0,1,29,13.3,
395,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,5,,10.3
396,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,6,,8.51
397,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,7,,6.99
398,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,8,,14.8
399,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,9,,12.8
400,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,10,,11.0
401,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,11,,10.2
402,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,12,,8.6
403,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,13,,7.09
404,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,14,,14.9
405,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,15,,13.5
406,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,16,,12.2
407,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,17,,10.4
408,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,18,,9.0
409,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,19,,7.71
410,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,20,,15.6
411,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,21,,13.1
412,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,22,,11.8
413,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,23,,10.4
414,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,24,,9.14
415,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,25,,7.7
416,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,26,,15.1
417,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,27,,13.7
418,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,28,,12.3
419,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,0,1,29,,10.9
425,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,5,5.0,
426,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,6,4.4,
427,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,7,4.08,
428,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,8,4.08,
429,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,9,3.82,
430,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,10,4.09,
431,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,11,4.07,
432,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,12,4.08,
433,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,13,3.82,
434,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,14,4.08,
435,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,15,3.82,
436,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,16,4.09,
437,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,17,4.07,
438,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,18,4.08,
439,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,19,3.82,
440,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,20,4.09,
441,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,21,3.82,
442,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,22,4.07,
443,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,23,3.95,
444,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,24,4.08,
445,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,25,4.08,
446,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,26,3.81,
447,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,27,4.08,
448,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,28,3.96,
449,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,0,1,29,4.06,
455,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,5,13.3,
456,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,6,13.3,
457,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,7,13.3,
458,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,8,13.3,
459,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,9,13.3,
460,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,10,13.4,
461,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,11,13.3,
462,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,12,13.3,
463,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,13,13.3,
464,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,14,13.3,
465,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,15,13.2,
466,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,16,13.3,
467,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,17,13.3,
468,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,18,13.2,
469,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,19,13.3,
470,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,20,13.3,
471,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,21,13.2,
472,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,22,13.3,
473,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,23,13.3,
474,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,24,13.3,
475,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,25,13.3,
476,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,26,13.3,
477,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,27,13.3,
478,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,28,13.3,
479,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,1,1,29,13.3,
485,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,5,,11.0
486,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,6,,9.74
487,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,7,,7.64
488,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,8,,14.6
489,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,9,,12.7
490,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,10,,11.6
491,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,11,,9.72
492,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,12,,8.21
493,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,13,,15.6
494,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,14,,13.8
495,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,15,,12.3
496,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,16,,10.8
497,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,17,,8.72
498,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,18,,16.0
499,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,19,,14.6
500,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,20,,12.9
501,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,21,,11.4
502,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,22,,9.68
503,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,23,,7.9
504,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,24,,15.6
505,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,25,,13.4
506,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,26,,12.7
507,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,27,,10.7
508,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,28,,8.89
509,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,1,1,29,,15.4
515,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,5,5.0,
516,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,6,4.4,
517,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,7,4.08,
518,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,8,4.07,
519,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,9,3.82,
520,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,10,4.08,
521,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,11,4.08,
522,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,12,3.82,
523,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,13,4.08,
524,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,14,3.94,
525,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,15,3.95,
526,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,16,4.05,
527,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,17,4.08,
528,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,18,4.09,
529,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,19,3.81,
530,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,20,3.95,
531,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,21,4.09,
532,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,22,4.07,
533,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,23,3.82,
534,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,24,4.08,
535,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,25,4.08,
536,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,26,3.82,
537,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,27,4.08,
538,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,28,4.08,
539,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,1,1,29,3.82,
545,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,5,13.3,
546,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,6,13.3,
547,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,7,13.3,
548,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,8,13.3,
549,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,9,13.3,
550,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,10,13.4,
551,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,11,13.3,
552,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,12,13.3,
553,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,13,13.3,
554,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,14,13.4,
555,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,15,13.3,
556,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,16,13.3,
557,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,17,13.4,
558,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,18,13.3,
559,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,19,13.3,
560,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,20,13.4,
561,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,21,13.3,
562,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,22,13.4,
563,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,23,13.4,
564,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,24,13.3,
565,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,25,13.4,
566,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,26,13.3,
567,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,27,13.3,
568,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,28,13.3,
569,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,2,1,29,13.4,
575,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,5,,12.7
576,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,6,,11.5
577,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,7,,9.62
578,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,8,,7.72
579,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,9,,15.1
580,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,10,,13.5
581,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,11,,12.6
582,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,12,,10.7
583,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,13,,8.63
584,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,14,,15.9
585,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,15,,14.9
586,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,16,,14.0
587,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,17,,12.4
588,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,18,,11.5
589,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,19,,9.65
590,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,20,,7.7
591,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,21,,14.6
592,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,22,,13.2
593,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,23,,12.7
594,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,24,,10.6
595,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,25,,8.65
596,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,26,,15.8
597,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,27,,13.5
598,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,28,,13.0
599,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,2,1,29,,11.6
605,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,5,5.0,
606,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,6,4.63,
607,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,7,4.08,
608,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,8,4.09,
609,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,9,3.81,
610,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,10,4.09,
611,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,11,4.07,
612,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,12,3.82,
613,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,13,4.08,
614,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,14,4.09,
615,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,15,3.81,
616,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,16,4.08,
617,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,17,4.09,
618,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,18,3.81,
619,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,19,4.08,
620,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,20,4.08,
621,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,21,3.82,
622,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,22,4.08,
623,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,23,4.07,
624,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,24,4.09,
625,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,25,3.8,
626,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,26,4.08,
627,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,27,4.08,
628,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,28,3.83,
629,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,2,1,29,4.06,
635,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,5,13.3,
636,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,6,13.3,
637,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,7,13.3,
638,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,8,13.3,
639,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,9,13.3,
640,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,10,13.3,
641,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,11,13.3,
642,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,12,13.3,
643,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,13,13.3,
644,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,14,13.3,
645,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,15,13.3,
646,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,16,13.3,
647,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,17,13.3,
648,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,18,13.3,
649,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,19,13.3,
650,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,20,13.3,
651,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,21,13.3,
652,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,22,13.3,
653,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,23,13.3,
654,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,24,13.3,
655,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,25,13.3,
656,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,26,13.3,
657,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,27,13.3,
658,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,28,13.3,
659,FS-16QAM-10-slot-DL,DL,FS,16QAM,10,DL,3,1,29,13.3,
665,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,5,,13.5
666,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,6,,12.1
667,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,7,,10.5
668,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,8,,8.5
669,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,9,,7.6
670,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,10,,14.6
671,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,11,,12.6
672,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,12,,11.0
673,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,13,,9.58
674,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,14,,7.49
675,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,15,,15.8
676,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,16,,14.3
677,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,17,,12.9
678,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,18,,11.4
679,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,19,,9.58
680,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,20,,7.78
681,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,21,,15.2
682,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,22,,13.7
683,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,23,,12.2
684,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,24,,10.5
685,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,25,,8.63
686,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,26,,16.1
687,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,27,,15.0
688,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,28,,13.8
689,FS-16QAM-10-slot-DL,RTT,FS,16QAM,10,DL,3,1,29,,12.8
695,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,5,5.0,
696,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,6,4.48,
697,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,7,4.09,
698,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,8,4.07,
699,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,9,4.09,
700,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,10,3.82,
701,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,11,4.08,
702,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,12,3.82,
703,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,13,4.05,
704,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,14,4.08,
705,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,15,4.08,
706,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,16,3.82,
707,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,17,3.95,
708,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,18,4.22,
709,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,19,3.81,
710,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,20,4.08,
711,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,21,4.09,
712,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,22,3.81,
713,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,23,4.09,
714,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,24,4.07,
715,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,25,3.95,
716,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,26,3.94,
717,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,27,4.09,
718,FS-16QAM-10-slot-DL,UL,FS,16QAM,10,DL,3,1,28,3.81,
